ICD9_CODE,SHORT_TITLE,LONG_TITLE,COUNT,USE,VARIABLE
95206,Complete les cord/c5-c7,C5-C7 level with complete lesion of spinal cord,1,1,18
95207,Anterior cord synd/c5-c7,C5-C7 level with anterior cord syndrome,1,1,18
95208,Central cord synd/c5-c7,C5-C7 level with central cord syndrome,14,1,18
95209,C5-c7 spin cord inj NEC,C5-C7 level with other specified spinal cord injury,3,1,18
95214,T1-t6 spin cord inj NEC,T1-T6 level with other specified spinal cord injury,3,1,18
95215,T7-t12 spin cord inj NOS,T7-T12 level with unspecified spinal cord injury,1,1,18
95219,T7-t12 spin cord inj NEC,T7-T12 level with other specified spinal cord injury,1,1,18
95891,Trauma comp synd up ext,Traumatic compartment syndrome of upper extremity,9,1,18
95892,Trauma comp synd low ext,Traumatic compartment syndrome of lower extremity,32,1,18
95893,Trauma compart synd abd,Traumatic compartment syndrome of abdomen,9,1,18
95899,Trauma compart synd NEC,Traumatic compartment syndrome of other sites,3,1,18
95901,Head injury NOS,"Head injury, unspecified",34,1,18
95909,Face & neck injury,Injury of face and neck,9,1,18
95911,Injury of chest wall NEC,Other injury of chest wall,2,1,18
95912,Injury of abdomen NEC,Other injury of abdomen,10,1,18
95919,Trunk injury-sites NEC,Other injury of other sites of trunk,1,1,18
96500,Poisoning-opium NOS,"Poisoning by opium (alkaloids), unspecified",38,1,18
96501,Poisoning-heroin,Poisoning by heroin,38,1,18
96502,Poisoning-methadone,Poisoning by methadone,22,1,18
96509,Poisoning-opiates NEC,Poisoning by other opiates and related narcotics,52,1,18
96561,Pois-propionic acid derv,Poisoning by propionic acid derivatives,11,1,18
96569,Poison-antirheumatic NEC,Poisoning by other antirheumatics,1,1,18
96901,Pois monoamine oxidase,Poisoning by monoamine oxidase inhibitors,1,1,18
96903,Pois serotinin reuptake,Poisoning by selective serotonin reuptake inhibitors,2,1,18
96905,Pois tricyclc antidepres,Poisoning by tricyclic antidepressants,11,1,18
96909,Pois antidepressants NEC,Poisoning by other antidepressants,18,1,18
96972,Poisoning by amphetamine,Poisoning by amphetamines,7,1,18
96979,Poison by psychostim NEC,Poisoning by other psychostimulants,2,1,18
97081,Poisoning by cocaine,Poisoning by cocaine,17,1,18
98989,Tox eff nonmed subst NEC,"Toxic effect of other substance, chiefly nonmedicinal as to source, not elsewhere classified",4,1,18
99527,Drug allergy NEC,Other drug allergy,8,1,18
99529,Adv eff med/biol NEC/NOS,"Unspecified adverse effect of other drug, medicinal and biological substance",10,1,18
99561,Anphylct react peanuts,Anaphylactic reaction due to peanuts,6,1,18
99562,Anphylct react crstacns,Anaphylactic reaction due to crustaceans,1,1,18
99563,Anphylct react frts veg,Anaphylactic reaction due to fruits and vegetables,1,1,18
99564,Anphyl react tr nts seed,Anaphylactic reaction due to tree nuts and seeds,2,1,18
99565,Anphylct reaction fish,Anaphylactic reaction due to fish,1,1,18
99567,Anphylct react milk prod,Anaphylactic reaction due to milk products,1,1,18
99569,Anphyl react oth sp food,Anaphylactic reaction due to other specified food,1,1,18
99580,Adult maltreatment NOS,"Adult maltreatment, unspecified",1,1,18
99581,Adult physical abuse,Adult physical abuse,2,1,18
99582,Adult emotnl/psych abuse,Adult emotional/psychological abuse,1,1,18
99583,Adult sexual abuse,Adult sexual abuse,4,1,18
99585,Oth adult abuse/neglect,Other adult abuse and neglect,1,1,18
99586,Malignant hyperthermia,Malignant hyperthermia,1,1,18
99589,Adverse effect NEC,"Other specified adverse effects, not elsewhere classified",2,1,18
99590,"SIRS, NOS","Systemic inflammatory response syndrome, unspecified",26,1,18
99591,Sepsis,Sepsis,877,1,18
99592,Severe sepsis,Severe sepsis,2795,1,18
99593,SIRS-noninf w/o ac or ds,Systemic inflammatory response syndrome due to noninfectious process without acute organ dysfunction,48,1,18
99594,SIRS-noninf w ac org dys,Systemic inflammatory response syndrome due to noninfectious process with acute organ dysfunction,90,1,18
99601,Malfunc cardiac pacemake,Mechanical complication due to cardiac pacemaker (electrode),44,1,18
99602,Malfunc prosth hrt valve,Mechanical complication due to heart valve prosthesis,40,1,18
99603,Malfunc coron bypass grf,Mechanical complication due to coronary bypass graft,7,1,18
99604,Mch cmp autm mplnt dfbrl,Mechanical complication of automatic implantable cardiac defibrillator,41,1,18
99609,Malfunc card dev/grf NEC,"Other mechanical complication of cardiac device, implant, and graft",15,1,18
99631,Malfunc urethral cath,Mechanical complication due to urethral (indwelling) catheter,15,1,18
99639,Malfunc gu dev/graft NEC,"Other mechanical complication of genitourinary device, implant, and graft",10,1,18
99640,Cmp int orth dev/gft NOS,"Unspecified mechanical complication of internal orthopedic device, implant, and graft",2,1,18
99641,Mech loosening pros jt,Mechanical loosening of prosthetic joint,8,1,18
99642,Dislocate prosthetic jt,Dislocation of prosthetic joint,13,1,18
99643,Broke prosthtc jt implnt,Broken prosthetic joint implant,6,1,18
99644,Periprosthetc fx-pros jt,Peri-prosthetic fracture around prosthetic joint,19,1,18
99645,Periprosthetc osteolysis,Peri-prosthetic osteolysis,3,1,18
99647,Mech com pros jt implant,Other mechanical complication of prosthetic joint implant,3,1,18
99649,Mech com orth dev NEC,"Other mechanical complication of other internal orthopedic device, implant, and graft",42,1,18
99651,Corneal grft malfunction,Mechanical complication due to corneal graft,1,1,18
99652,Oth tissue graft malfunc,"Mechanical complication due to graft of other tissue, not elsewhere classified",20,1,18
99653,Lens prosthesis malfunc,Mechanical complication due to ocular lens prosthesis,3,1,18
99654,Breast prosth malfunc,Mechanical complication due to breast prosthesis,1,1,18
99656,Comp-periton dialys cath,Mechanical complication due to peritoneal dialysis catheter,9,1,18
99657,Complcation-insulin pump,Mechanical complication due to insulin pump,11,1,18
99659,Malfunc oth device/graft,"Mechanical complication due to other implant and internal device, not elsewhere classified",156,1,18
99661,React-cardiac dev/graft,"Infection and inflammatory reaction due to cardiac device, implant, and graft",94,1,18
99662,React-oth vasc dev/graft,"Infection and inflammatory reaction due to other vascular device, implant, and graft",612,1,18
99663,React-nerv sys dev/graft,"Infection and inflammatory reaction due to nervous system device, implant, and graft",34,1,18
99664,React-indwell urin cath,Infection and inflammatory reaction due to indwelling urinary catheter,127,1,18
99665,React-oth genitourin dev,"Infection and inflammatory reaction due to other genitourinary device, implant, and graft",12,1,18
99666,React-inter joint prost,Infection and inflammatory reaction due to internal joint prosthesis,36,1,18
99667,React-oth int ortho dev,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft",49,1,18
99668,React-periton dialy cath,Infection and inflammatory reaction due to peritoneal dialysis catheter,9,1,18
99669,React-int pros devic NEC,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft",52,1,18
99670,Comp-unsp device/graft,"Other complications due to unspecified device, implant, and graft",2,1,18
99671,Comp-heart valve prosth,Other complications due to heart valve prosthesis,33,1,18
99672,Comp-oth cardiac device,"Other complications due to other cardiac device, implant, and graft",371,1,18
99673,Comp-ren dialys dev/grft,"Other complications due to renal dialysis device, implant, and graft",92,1,18
99674,Comp-oth vasc dev/graft,"Other complications due to other vascular device, implant, and graft",344,1,18
99675,Comp-nerv sys dev/graft,"Other complications due to nervous system device, implant, and graft",14,1,18
99676,Comp-genitourin dev/grft,"Other complications due to genitourinary device, implant, and graft",25,1,18
99677,Comp-internal joint pros,Other complications due to internal joint prosthesis,5,1,18
99678,Comp-oth int ortho devic,"Other complications due to other internal orthopedic device, implant, and graft",4,1,18
99679,Comp-int prost devic NEC,"Other complications due to other internal prosthetic device, implant, and graft",42,1,18
99681,Compl kidney transplant,Complications of transplanted kidney,228,1,18
99682,Compl liver transplant,Complications of transplanted liver,78,1,18
99683,Compl heart transplant,Complications of transplanted heart,1,1,18
99684,Compl lung transplant,Complications of transplanted lung,2,1,18
99685,Compl marrow transplant,Complications of transplanted bone marrow,76,1,18
99686,Compl pancreas transplnt,Complications of transplanted pancreas,16,1,18
99687,Comp intestine transplnt,Complications of transplanted intestine,1,1,18
99688,Comp tp organ-stem cell,"Complications of transplanted organ, stem cell",2,1,18
99689,Comp oth organ transplnt,Complications of other specified transplanted organ,3,1,18
99693,Compl reattached finger,Complications of reattached finger(s),3,1,18
99700,Nervous syst complc NOS,"Nervous system complication, unspecified",1,1,18
99701,Surg complication - cns,Central nervous system complication,19,1,18
99702,Iatrogen CV infarc/hmrhg,Iatrogenic cerebrovascular infarction or hemorrhage,351,1,18
99709,Surg comp nerv systm NEC,Other nervous system complications,86,1,18
99731,Ventltr assoc pneumonia,Ventilator associated pneumonia,443,1,18
99732,Postproc aspiration pneu,Postprocedural aspiration pneumonia,8,1,18
99739,Respiratory comp NEC,Other respiratory complications,104,1,18
99741,Ret cholelh fol cholecys,Retained cholelithiasis following cholecystectomy,1,1,18
99749,Oth digestv system comp,Other digestive system complications,87,1,18
99762,Infection amputat stump,Infection (chronic) of amputation stump,45,1,18
99769,Amputat stump compl NEC,Other amputation stump complication,28,1,18
99771,Vasc comp mesenteric art,Vascular complications of mesenteric artery,2,1,18
99772,Vasc comp renal artery,Vascular complications of renal artery,2,1,18
99779,Vascular comp vessel NEC,Vascular complications of other vessels,36,1,18
99791,Surg comp - hypertension,"Complications affecting other specified body systems, not elsewhere classified, hypertension",29,1,18
99799,Surg compl-body syst NEC,"Complications affecting other specified body systems, not elsewhere classified",13,1,18
99800,"Postoperative shock, NOS","Postoperative shock, unspecified",5,1,18
99801,"Postop shock,cardiogenic","Postoperative shock, cardiogenic",9,1,18
99802,"Postop shock, septic","Postoperative shock, septic",5,1,18
99809,"Postop shock, other","Postoperative shock, other",17,1,18
99811,Hemorrhage complic proc,Hemorrhage complicating a procedure,1180,1,18
99812,Hematoma complic proc,Hematoma complicating a procedure,920,1,18
99813,Seroma complicting proc,Seroma complicating a procedure,57,1,18
99830,Wound disruption NOS,"Disruption of wound, unspecified",14,1,18
